identity;original_image;aligned_image;confidence
Antonin Périvier;Antonin Périvier/1.jpeg;Antonin Périvier/1_01.jpg;0.8847674131393433
Antonio Aparisi Guijarro;Antonio Aparisi Guijarro/0.jpeg;Antonio Aparisi Guijarro/0_01.jpg;0.866215169429779
Antonio Aparisi Guijarro;Antonio Aparisi Guijarro/1.jpeg;Antonio Aparisi Guijarro/1_01.jpg;0.8588442206382751
Antonio Cagnoni;Antonio Cagnoni/0.jpeg;Antonio Cagnoni/0_01.jpg;0.8716450333595276
Antonio Cagnoni;Antonio Cagnoni/1.jpeg;Antonio Cagnoni/1_01.jpg;0.8809741139411926
Antonio Cotogni;Antonio Cotogni/0.jpeg;Antonio Cotogni/0_01.jpg;0.8878551125526428
Antonio Cotogni;Antonio Cotogni/1.jpeg;Antonio Cotogni/1_01.jpg;0.8584740161895752
Antonio Dorregaray;Antonio Dorregaray/0.jpeg;Antonio Dorregaray/0_01.jpg;0.8451738953590393
Antonio Dorregaray;Antonio Dorregaray/1.jpeg;Antonio Dorregaray/1_01.jpg;0.827289342880249
Antonio Flores Jijón;Antonio Flores Jijón/0.jpeg;Antonio Flores Jijón/0_01.jpg;0.862453043460846
Antonio Flores Jijón;Antonio Flores Jijón/1.jpeg;Antonio Flores Jijón/1_01.jpg;0.8398212194442749
Antonio García Cubas;Antonio García Cubas/0.jpeg;Antonio García Cubas/0_01.jpg;0.7628102898597717
Antonio García Cubas;Antonio García Cubas/1.jpeg;Antonio García Cubas/1_01.jpg;0.8778713941574097
Antonio González de Aguilar, 8th Marquis of la Vega de Armijo;Antonio González de Aguilar, 8th Marquis of la Vega de Armijo/0.jpeg;Antonio González de Aguilar, 8th Marquis of la Vega de Armijo/0_01.jpg;0.8715406060218811
Antonio González de Aguilar, 8th Marquis of la Vega de Armijo;Antonio González de Aguilar, 8th Marquis of la Vega de Armijo/1.jpeg;Antonio González de Aguilar, 8th Marquis of la Vega de Armijo/1_01.jpg;0.8885040283203125
Antonio Pirala;Antonio Pirala/0.jpeg;Antonio Pirala/0_01.jpg;0.8574370741844177
Antonio Pirala;Antonio Pirala/1.jpeg;Antonio Pirala/1_01.jpg;0.8440501689910889
Antonín Barcal;Antonín Barcal/0.jpeg;Antonín Barcal/0_01.jpg;0.8517534732818604
Antonín Barcal;Antonín Barcal/1.jpeg;Antonín Barcal/1_01.jpg;0.8617985248565674
António José Severim de Noronha, 1st Duke of Terceira;António José Severim de Noronha, 1st Duke of Terceira/0.jpeg;António José Severim de Noronha, 1st Duke of Terceira/0_01.jpg;0.8423125147819519
António José Severim de Noronha, 1st Duke of Terceira;António José Severim de Noronha, 1st Duke of Terceira/1.jpeg;António José Severim de Noronha, 1st Duke of Terceira/1_01.jpg;0.8735776543617249
António Maria Eusébio;António Maria Eusébio/0.jpeg;António Maria Eusébio/0_01.jpg;0.8868000507354736
António Maria Eusébio;António Maria Eusébio/1.jpeg;António Maria Eusébio/1_01.jpg;0.8681966662406921
Antônio Jacó da Paixão;Antônio Jacó da Paixão/0.jpeg;Antônio Jacó da Paixão/0_01.jpg;0.8735849261283875
Antônio Jacó da Paixão;Antônio Jacó da Paixão/1.jpeg;Antônio Jacó da Paixão/1_01.jpg;0.8684213161468506
Antônio Moreira César;Antônio Moreira César/0.jpeg;Antônio Moreira César/0_01.jpg;0.8725744485855103
Antônio Moreira César;Antônio Moreira César/1.jpeg;Antônio Moreira César/1_01.jpg;0.8837356567382812
Antônio de Macedo Costa;Antônio de Macedo Costa/0.jpeg;Antônio de Macedo Costa/0_01.jpg;0.856461763381958
Antônio de Macedo Costa;Antônio de Macedo Costa/1.jpeg;Antônio de Macedo Costa/1_01.jpg;0.8834037780761719
Antônio de Sampaio;Antônio de Sampaio/0.jpeg;Antônio de Sampaio/0_01.jpg;0.8275759816169739
Antônio de Sampaio;Antônio de Sampaio/1.jpeg;Antônio de Sampaio/1_01.jpg;0.8763663172721863
Antônio de Sampaio;Antônio de Sampaio/2.jpeg;Antônio de Sampaio/2_01.jpg;0.7880021333694458
Aníbal Pinto;Aníbal Pinto/0.jpeg;Aníbal Pinto/0_01.jpg;0.8545850515365601
Aníbal Pinto;Aníbal Pinto/1.jpeg;Aníbal Pinto/1_01.jpg;0.8445789217948914
Aníbal Pinto;Aníbal Pinto/2.jpeg;Aníbal Pinto/2_01.jpg;0.8496016263961792
Aníbal Zañartu;Aníbal Zañartu/0.jpeg;Aníbal Zañartu/0_01.jpg;0.8760316967964172
Aníbal Zañartu;Aníbal Zañartu/1.jpeg;Aníbal Zañartu/1_01.jpg;0.863294243812561
Apostol Arsache;Apostol Arsache/0.jpeg;Apostol Arsache/0_01.jpg;0.794453501701355
Apostol Arsache;Apostol Arsache/1.jpeg;Apostol Arsache/1_01.jpg;0.8661664128303528
Apostol Arsache;Apostol Arsache/2.jpeg;Apostol Arsache/2_01.jpg;0.8747088313102722
Archduke Albrecht, Duke of Teschen;Archduke Albrecht, Duke of Teschen/0.jpeg;Archduke Albrecht, Duke of Teschen/0_01.jpg;0.8626949787139893
Archduke Albrecht, Duke of Teschen;Archduke Albrecht, Duke of Teschen/1.jpeg;Archduke Albrecht, Duke of Teschen/1_01.jpg;0.8627455830574036
Archduke Karl Ludwig of Austria;Archduke Karl Ludwig of Austria/0.jpeg;Archduke Karl Ludwig of Austria/0_01.jpg;0.8753564953804016
Archduke Karl Ludwig of Austria;Archduke Karl Ludwig of Austria/1.jpeg;Archduke Karl Ludwig of Austria/1_01.jpg;0.8481954336166382
Ardashir Mirza Rukn al-Dawla;Ardashir Mirza Rukn al-Dawla/0.jpeg;Ardashir Mirza Rukn al-Dawla/0_01.jpg;0.7834764122962952
Ardashir Mirza Rukn al-Dawla;Ardashir Mirza Rukn al-Dawla/1.jpeg;Ardashir Mirza Rukn al-Dawla/1_01.jpg;0.8073651790618896
Aristide Boucicaut;Aristide Boucicaut/0.jpeg;Aristide Boucicaut/0_01.jpg;0.83820641040802
Aristide Boucicaut;Aristide Boucicaut/1.jpeg;Aristide Boucicaut/1_01.jpg;0.8397687673568726
Aristide Boucicaut;Aristide Boucicaut/2.jpeg;Aristide Boucicaut/2_01.jpg;0.8538551926612854
Arkadij Alfonskij;Arkadij Alfonskij/0.jpeg;Arkadij Alfonskij/0_01.jpg;0.894273579120636
Arkadij Alfonskij;Arkadij Alfonskij/1.jpeg;Arkadij Alfonskij/1_01.jpg;0.8669453263282776
Armand Guillaumin;Armand Guillaumin/0.jpeg;Armand Guillaumin/0_01.jpg;0.7884378433227539
Armand Guillaumin;Armand Guillaumin/1.jpeg;Armand Guillaumin/1_01.jpg;0.8630452156066895
Armand Porteu de la Morandière;Armand Porteu de la Morandière/0.jpeg;Armand Porteu de la Morandière/0_01.jpg;0.8832529187202454
Armand Porteu de la Morandière;Armand Porteu de la Morandière/1.jpeg;Armand Porteu de la Morandière/1_01.jpg;0.8524664044380188
Armando Palacio Valdés;Armando Palacio Valdés/0.jpeg;Armando Palacio Valdés/0_01.jpg;0.8435307741165161
Armando Palacio Valdés;Armando Palacio Valdés/1.jpeg;Armando Palacio Valdés/1_01.jpg;0.8570159077644348
Arnold Jurgens;Arnold Jurgens/0.jpeg;Arnold Jurgens/0_01.jpg;0.8873290419578552
Arnold Jurgens;Arnold Jurgens/1.jpeg;Arnold Jurgens/1_01.jpg;0.8774070739746094
Arnold Lang;Arnold Lang/0.jpeg;Arnold Lang/0_01.jpg;0.7871948480606079
Arnold Lang;Arnold Lang/1.jpeg;Arnold Lang/1_01.jpg;0.803318440914154
Arnold Mortier;Arnold Mortier/0.jpeg;Arnold Mortier/0_01.jpg;0.884983479976654
Arnold Mortier;Arnold Mortier/1.jpeg;Arnold Mortier/1_01.jpg;0.858354926109314
Arnold Mortier;Arnold Mortier/2.jpeg;Arnold Mortier/2_01.jpg;0.8881223797798157
Arnold Pagenstecher;Arnold Pagenstecher/0.jpeg;Arnold Pagenstecher/0_01.jpg;0.8468859195709229
Arnold Pagenstecher;Arnold Pagenstecher/1.jpeg;Arnold Pagenstecher/1_01.jpg;0.830355167388916
Artemy Ober;Artemy Ober/0.jpeg;Artemy Ober/0_01.jpg;0.8097436428070068
Artemy Ober;Artemy Ober/1.jpeg;Artemy Ober/1_01.jpg;0.8848798871040344
Arthur Batut;Arthur Batut/0.jpeg;Arthur Batut/0_01.jpg;0.839185893535614
Arthur Batut;Arthur Batut/1.jpeg;Arthur Batut/1_01.jpg;0.8343185782432556
Arthur Challinor Purchas;Arthur Challinor Purchas/0.jpeg;Arthur Challinor Purchas/0_01.jpg;0.8561230897903442
Arthur Challinor Purchas;Arthur Challinor Purchas/1.jpeg;Arthur Challinor Purchas/1_01.jpg;0.8641383051872253
Arthur Dudley Dobson;Arthur Dudley Dobson/0.jpeg;Arthur Dudley Dobson/0_01.jpg;0.8694556355476379
Arthur Dudley Dobson;Arthur Dudley Dobson/1.jpeg;Arthur Dudley Dobson/1_01.jpg;0.850764811038971
Arthur Irwin;Arthur Irwin/0.jpeg;Arthur Irwin/0_01.jpg;0.8670546412467957
Arthur Irwin;Arthur Irwin/1.jpeg;Arthur Irwin/1_01.jpg;0.900564432144165
Asbury Latimer;Asbury Latimer/0.jpeg;Asbury Latimer/0_01.jpg;0.8854431509971619
Asbury Latimer;Asbury Latimer/1.jpeg;Asbury Latimer/1_01.jpg;0.8835756182670593
August Bielowski;August Bielowski/0.jpeg;August Bielowski/0_01.jpg;0.8880276083946228
August Bielowski;August Bielowski/1.jpeg;August Bielowski/1_01.jpg;0.8781765699386597
August Georgii;August Georgii/0.jpeg;August Georgii/0_01.jpg;0.8161864280700684
August Georgii;August Georgii/1.jpeg;August Georgii/1_01.jpg;0.8478040099143982
August Manns;August Manns/0.jpeg;August Manns/0_01.jpg;0.8325655460357666
August Manns;August Manns/1.jpeg;August Manns/1_01.jpg;0.8460622429847717
August Ramsay;August Ramsay/0.jpeg;August Ramsay/0_01.jpg;0.7573412656784058
August Ramsay;August Ramsay/1.jpeg;August Ramsay/1_01.jpg;0.8673882484436035
Augusta Jane Evans Wilson;Augusta Jane Evans Wilson/0.jpeg;Augusta Jane Evans Wilson/0_01.jpg;0.8508908748626709
Augusta Jane Evans Wilson;Augusta Jane Evans Wilson/1.jpeg;Augusta Jane Evans Wilson/1_01.jpg;0.8673884272575378
Auguste Alfred Rubé;Auguste Alfred Rubé/0.jpeg;Auguste Alfred Rubé/0_01.jpg;0.8711584806442261
Auguste Alfred Rubé;Auguste Alfred Rubé/1.jpeg;Auguste Alfred Rubé/1_01.jpg;0.8806381821632385
Auguste Alfred Rubé;Auguste Alfred Rubé/2.jpeg;Auguste Alfred Rubé/2_01.jpg;0.8532997369766235
Auguste Alfred Rubé;Auguste Alfred Rubé/3.jpeg;Auguste Alfred Rubé/3_01.jpg;0.8278363347053528
Auguste Beernaert;Auguste Beernaert/0.jpeg;Auguste Beernaert/0_01.jpg;0.8624923825263977
Auguste Beernaert;Auguste Beernaert/1.jpeg;Auguste Beernaert/1_01.jpg;0.8428993821144104
Auguste Corlieu;Auguste Corlieu/0.jpeg;Auguste Corlieu/0_01.jpg;0.8483370542526245
Auguste Corlieu;Auguste Corlieu/1.jpeg;Auguste Corlieu/1_01.jpg;0.8327975273132324
Auguste Degas;Auguste Degas/0.jpeg;Auguste Degas/0_02.jpg;0.8220030665397644
Auguste Degas;Auguste Degas/1.jpeg;Auguste Degas/1_01.jpg;0.8344779014587402
Auguste Degas;Auguste Degas/2.jpeg;Auguste Degas/2_02.jpg;0.8358674645423889
Auguste Dreyfus;Auguste Dreyfus/0.jpeg;Auguste Dreyfus/0_01.jpg;0.8646660447120667
Auguste Dreyfus;Auguste Dreyfus/1.jpeg;Auguste Dreyfus/1_01.jpg;0.8554419279098511
Auguste Luchet;Auguste Luchet/0.jpeg;Auguste Luchet/0_01.jpg;0.8760137557983398
Auguste Luchet;Auguste Luchet/1.jpeg;Auguste Luchet/1_01.jpg;0.8468304872512817
Auguste Mariette;Auguste Mariette/0.jpeg;Auguste Mariette/0_01.jpg;0.8792812824249268
Auguste Mariette;Auguste Mariette/1.jpeg;Auguste Mariette/1_01.jpg;0.8349530696868896
Auguste Migette;Auguste Migette/0.jpeg;Auguste Migette/0_01.jpg;0.8627018928527832
Auguste Migette;Auguste Migette/1.jpeg;Auguste Migette/1_01.jpg;0.8369320631027222
Auguste-Emmanuel Vaucorbeil;Auguste-Emmanuel Vaucorbeil/0.jpeg;Auguste-Emmanuel Vaucorbeil/0_01.jpg;0.8610823154449463
Auguste-Emmanuel Vaucorbeil;Auguste-Emmanuel Vaucorbeil/1.jpeg;Auguste-Emmanuel Vaucorbeil/1_01.jpg;0.8650839328765869
Auguste-Emmanuel Vaucorbeil;Auguste-Emmanuel Vaucorbeil/2.jpeg;Auguste-Emmanuel Vaucorbeil/2_01.jpg;0.8311498761177063
Augustin David;Augustin David/0.jpeg;Augustin David/0_01.jpg;0.829085648059845
Augustin David;Augustin David/1.jpeg;Augustin David/1_01.jpg;0.7896643877029419
Augusto Teixeira de Freitas;Augusto Teixeira de Freitas/0.jpeg;Augusto Teixeira de Freitas/0_01.jpg;0.859477698802948
Augusto Teixeira de Freitas;Augusto Teixeira de Freitas/1.jpeg;Augusto Teixeira de Freitas/1_01.jpg;0.8600744605064392
Augustus D. Juilliard;Augustus D. Juilliard/0.jpeg;Augustus D. Juilliard/0_01.jpg;0.8819265961647034
Augustus D. Juilliard;Augustus D. Juilliard/1.jpeg;Augustus D. Juilliard/1_01.jpg;0.8941366076469421
Axel Gustaf Hertzberg;Axel Gustaf Hertzberg/0.jpeg;Axel Gustaf Hertzberg/0_01.jpg;0.7096550464630127
Axel Gustaf Hertzberg;Axel Gustaf Hertzberg/1.jpeg;Axel Gustaf Hertzberg/1_01.jpg;0.8740397691726685
Axel Paulsen;Axel Paulsen/0.jpeg;Axel Paulsen/0_01.jpg;0.8030350804328918
Axel Paulsen;Axel Paulsen/1.jpeg;Axel Paulsen/1_01.jpg;0.8020344376564026
Barghash bin Said of Zanzibar;Barghash bin Said of Zanzibar/0.jpeg;Barghash bin Said of Zanzibar/0_01.jpg;0.8639550805091858
Barghash bin Said of Zanzibar;Barghash bin Said of Zanzibar/1.jpeg;Barghash bin Said of Zanzibar/1_01.jpg;0.8472146987915039
Bart Kreeft;Bart Kreeft/0.jpeg;Bart Kreeft/0_01.jpg;0.8719584345817566
Bart Kreeft;Bart Kreeft/1.jpeg;Bart Kreeft/1_01.jpg;0.8539808988571167
Bartomeu Robert i Yarzábal;Bartomeu Robert i Yarzábal/0.jpeg;Bartomeu Robert i Yarzábal/0_01.jpg;0.8709649443626404
Bartomeu Robert i Yarzábal;Bartomeu Robert i Yarzábal/1.jpeg;Bartomeu Robert i Yarzábal/1_01.jpg;0.8706524968147278
Batisto Bonnet;Batisto Bonnet/0.jpeg;Batisto Bonnet/0_01.jpg;0.8145366311073303
Batisto Bonnet;Batisto Bonnet/1.jpeg;Batisto Bonnet/1_01.jpg;0.8337581157684326
Beint Jans Mankes;Beint Jans Mankes/0.jpeg;Beint Jans Mankes/0_01.jpg;0.8265101909637451
Beint Jans Mankes;Beint Jans Mankes/1.jpeg;Beint Jans Mankes/1_01.jpg;0.8000932335853577
Benedict of Dalmatia;Benedict of Dalmatia/0.jpeg;Benedict of Dalmatia/0_01.jpg;0.7963240146636963
Benedict of Dalmatia;Benedict of Dalmatia/1.jpeg;Benedict of Dalmatia/1_01.jpg;0.8335152864456177
Benedikt Zenetti;Benedikt Zenetti/0.jpeg;Benedikt Zenetti/0_01.jpg;0.8741167187690735
Benedikt Zenetti;Benedikt Zenetti/1.jpeg;Benedikt Zenetti/1_01.jpg;0.8582553863525391
Benigno Quiroga y López Ballesteros;Benigno Quiroga y López Ballesteros/0.jpeg;Benigno Quiroga y López Ballesteros/0_01.jpg;0.8812230229377747
Benigno Quiroga y López Ballesteros;Benigno Quiroga y López Ballesteros/1.jpeg;Benigno Quiroga y López Ballesteros/1_01.jpg;0.8703131079673767
Benjamin Carl Unseld;Benjamin Carl Unseld/0.jpeg;Benjamin Carl Unseld/0_01.jpg;0.8769522905349731
Benjamin Carl Unseld;Benjamin Carl Unseld/1.jpeg;Benjamin Carl Unseld/1_01.jpg;0.8561340570449829
Benjamin Disraeli;Benjamin Disraeli/0.jpeg;Benjamin Disraeli/0_01.jpg;0.8397336006164551
Benjamin Disraeli;Benjamin Disraeli/1.jpeg;Benjamin Disraeli/1_01.jpg;0.8877944350242615
Benjamin Vautier;Benjamin Vautier/0.jpeg;Benjamin Vautier/0_01.jpg;0.8652995228767395
Benjamin Vautier;Benjamin Vautier/1.jpeg;Benjamin Vautier/1_01.jpg;0.8680227994918823
Benjamín Victorica;Benjamín Victorica/0.jpeg;Benjamín Victorica/0_01.jpg;0.8538994789123535
Benjamín Victorica;Benjamín Victorica/1.jpeg;Benjamín Victorica/1_01.jpg;0.804654598236084
Bernabé Dávila y Bertololi;Bernabé Dávila y Bertololi/0.jpeg;Bernabé Dávila y Bertololi/0_01.jpg;0.816270112991333
Bernabé Dávila y Bertololi;Bernabé Dávila y Bertololi/1.jpeg;Bernabé Dávila y Bertololi/1_01.jpg;0.876253604888916
Bernard Lorentz;Bernard Lorentz/0.jpeg;Bernard Lorentz/0_01.jpg;0.8697950839996338
Bernard Lorentz;Bernard Lorentz/1.jpeg;Bernard Lorentz/1_01.jpg;0.8668055534362793
Bernardo Rico;Bernardo Rico/0.jpeg;Bernardo Rico/0_01.jpg;0.8625168800354004
Bernardo Rico;Bernardo Rico/1.jpeg;Bernardo Rico/1_01.jpg;0.8832261562347412
Berndt Lindholm;Berndt Lindholm/0.jpeg;Berndt Lindholm/0_01.jpg;0.8477394580841064
Berndt Lindholm;Berndt Lindholm/1.jpeg;Berndt Lindholm/1_01.jpg;0.8608348369598389
Berndt Lindholm;Berndt Lindholm/2.jpeg;Berndt Lindholm/2_01.jpg;0.8534572124481201
Bernhard Simon;Bernhard Simon/0.jpeg;Bernhard Simon/0_01.jpg;0.8516898155212402
Bernhard Simon;Bernhard Simon/1.jpeg;Bernhard Simon/1_01.jpg;0.8460753560066223
Bernhard von Werder;Bernhard von Werder/0.jpeg;Bernhard von Werder/0_01.jpg;0.8517331480979919
Bernhard von Werder;Bernhard von Werder/1.jpeg;Bernhard von Werder/1_01.jpg;0.870819091796875
Bert Woodruff;Bert Woodruff/0.jpeg;Bert Woodruff/0_01.jpg;0.8465932607650757
Bert Woodruff;Bert Woodruff/1.jpeg;Bert Woodruff/1_02.jpg;0.8136928081512451
Bertha Schwarz;Bertha Schwarz/0.jpeg;Bertha Schwarz/0_01.jpg;0.8669205904006958
Bertha Schwarz;Bertha Schwarz/1.jpeg;Bertha Schwarz/1_01.jpg;0.7928275465965271
Bhanubhakta Acharya;Bhanubhakta Acharya/0.jpeg;Bhanubhakta Acharya/0_01.jpg;0.8082629442214966
Bhanubhakta Acharya;Bhanubhakta Acharya/1.jpeg;Bhanubhakta Acharya/1_01.jpg;0.8300026059150696
Bhanubhakta Acharya;Bhanubhakta Acharya/2.jpeg;Bhanubhakta Acharya/2_01.jpg;0.8910928964614868
Bhanubhakta Acharya;Bhanubhakta Acharya/3.jpeg;Bhanubhakta Acharya/3_01.jpg;0.818850576877594
Biktoriano Iraola;Biktoriano Iraola/0.jpeg;Biktoriano Iraola/0_01.jpg;0.8562220931053162
Biktoriano Iraola;Biktoriano Iraola/1.jpeg;Biktoriano Iraola/1_01.jpg;0.8561222553253174
Bobretskyy Nicholas;Bobretskyy Nicholas/0.jpeg;Bobretskyy Nicholas/0_01.jpg;0.8392183780670166
Bobretskyy Nicholas;Bobretskyy Nicholas/1.jpeg;Bobretskyy Nicholas/1_01.jpg;0.8048903942108154
Bogoslav Šulek;Bogoslav Šulek/0.jpeg;Bogoslav Šulek/0_01.jpg;0.8606194257736206
Bogoslav Šulek;Bogoslav Šulek/1.jpeg;Bogoslav Šulek/1_01.jpg;0.8840051889419556
Bogoslav Šulek;Bogoslav Šulek/2.jpeg;Bogoslav Šulek/2_01.jpg;0.8791390657424927
Brent Woods;Brent Woods/0.jpeg;Brent Woods/0_01.jpg;0.874139130115509
Brent Woods;Brent Woods/1.jpeg;Brent Woods/1_01.jpg;0.8563786149024963
Brig. Gen. Stephen Coffin;Brig. Gen. Stephen Coffin/0.jpeg;Brig. Gen. Stephen Coffin/0_01.jpg;0.8517005443572998
Brig. Gen. Stephen Coffin;Brig. Gen. Stephen Coffin/1.jpeg;Brig. Gen. Stephen Coffin/1_01.jpg;0.8781422972679138
Bruno Chimirri;Bruno Chimirri/0.jpeg;Bruno Chimirri/0_01.jpg;0.8641291260719299
Bruno Chimirri;Bruno Chimirri/1.jpeg;Bruno Chimirri/1_01.jpg;0.8143965601921082
Buatier De Kolta;Buatier De Kolta/0.jpeg;Buatier De Kolta/0_01.jpg;0.8094334602355957
Buatier De Kolta;Buatier De Kolta/1.jpeg;Buatier De Kolta/1_01.jpg;0.8298031091690063
Byron Diman;Byron Diman/0.jpeg;Byron Diman/0_01.jpg;0.857058048248291
Byron Diman;Byron Diman/1.jpeg;Byron Diman/1_01.jpg;0.8653628826141357
Béla Kéler;Béla Kéler/0.jpeg;Béla Kéler/0_01.jpg;0.8623577952384949
Béla Kéler;Béla Kéler/1.jpeg;Béla Kéler/1_01.jpg;0.8346216082572937
Camillo Benso di Cavour;Camillo Benso di Cavour/0.jpeg;Camillo Benso di Cavour/0_01.jpg;0.8806987404823303
Camillo Benso di Cavour;Camillo Benso di Cavour/1.jpeg;Camillo Benso di Cavour/1_01.jpg;0.8109796643257141
Candido Augusto Vecchi;Candido Augusto Vecchi/0.jpeg;Candido Augusto Vecchi/0_01.jpg;0.8421953320503235
Candido Augusto Vecchi;Candido Augusto Vecchi/1.jpeg;Candido Augusto Vecchi/1_01.jpg;0.8505832552909851
Cap Anson;Cap Anson/0.jpeg;Cap Anson/0_01.jpg;0.8766063451766968
Cap Anson;Cap Anson/1.jpeg;Cap Anson/1_01.jpg;0.879794180393219
Carl Ahlborn;Carl Ahlborn/0.jpeg;Carl Ahlborn/0_01.jpg;0.7775007486343384
Carl Ahlborn;Carl Ahlborn/1.jpeg;Carl Ahlborn/1_01.jpg;0.8689486980438232
Carl August Hagberg;Carl August Hagberg/0.jpeg;Carl August Hagberg/0_01.jpg;0.8611696362495422
Carl August Hagberg;Carl August Hagberg/1.jpeg;Carl August Hagberg/1_01.jpg;0.8748448491096497
Carl Barus;Carl Barus/0.jpeg;Carl Barus/0_01.jpg;0.8515986800193787
Carl Barus;Carl Barus/1.jpeg;Carl Barus/1_01.jpg;0.8863947987556458
Carl Barus;Carl Barus/2.jpeg;Carl Barus/2_02.jpg;0.8378950357437134
Carl Benz;Carl Benz/0.jpeg;Carl Benz/0_01.jpg;0.8732384443283081
Carl Benz;Carl Benz/1.jpeg;Carl Benz/1_01.jpg;0.8721950650215149
Carl Berggren;Carl Berggren/0.jpeg;Carl Berggren/0_01.jpg;0.8806576132774353
Carl Berggren;Carl Berggren/1.jpeg;Carl Berggren/1_01.jpg;0.884895384311676
Carl Birger Hasselrot;Carl Birger Hasselrot/0.jpeg;Carl Birger Hasselrot/0_01.jpg;0.855184018611908
Carl Birger Hasselrot;Carl Birger Hasselrot/1.jpeg;Carl Birger Hasselrot/1_01.jpg;0.8766768574714661
Carl Daniel Forsell;Carl Daniel Forsell/0.jpeg;Carl Daniel Forsell/0_01.jpg;0.8668664693832397
Carl Daniel Forsell;Carl Daniel Forsell/1.jpeg;Carl Daniel Forsell/1_01.jpg;0.8470020294189453
Carl Eduard Cramer;Carl Eduard Cramer/0.jpeg;Carl Eduard Cramer/0_01.jpg;0.8635549545288086
Carl Eduard Cramer;Carl Eduard Cramer/1.jpeg;Carl Eduard Cramer/1_01.jpg;0.8662286996841431
Carl Ferdinand Stelzner;Carl Ferdinand Stelzner/0.jpeg;Carl Ferdinand Stelzner/0_01.jpg;0.8509727716445923
Carl Ferdinand Stelzner;Carl Ferdinand Stelzner/1.jpeg;Carl Ferdinand Stelzner/1_01.jpg;0.861787736415863
Carl Larsson;Carl Larsson/0.jpeg;Carl Larsson/0_01.jpg;0.8482147455215454
Carl Larsson;Carl Larsson/1.jpeg;Carl Larsson/1_01.jpg;0.7968900203704834
Carl Neumann;Carl Neumann/0.jpeg;Carl Neumann/0_01.jpg;0.8493766188621521
Carl Neumann;Carl Neumann/1.jpeg;Carl Neumann/1_01.jpg;0.8582088351249695
Carl Riedel;Carl Riedel/0.jpeg;Carl Riedel/0_01.jpg;0.8811162114143372
Carl Riedel;Carl Riedel/1.jpeg;Carl Riedel/1_01.jpg;0.8683561682701111
Carl Sjöstrand;Carl Sjöstrand/0.jpeg;Carl Sjöstrand/0_01.jpg;0.8551589250564575
Carl Sjöstrand;Carl Sjöstrand/1.jpeg;Carl Sjöstrand/1_01.jpg;0.8591300249099731
Carl Sjöstrand;Carl Sjöstrand/2.jpeg;Carl Sjöstrand/2_01.jpg;0.8441792130470276
Carl Sundt-Hansen;Carl Sundt-Hansen/0.jpeg;Carl Sundt-Hansen/0_01.jpg;0.8638806939125061
Carl Sundt-Hansen;Carl Sundt-Hansen/1.jpeg;Carl Sundt-Hansen/1_01.jpg;0.8852612376213074
Carl Theodor Welcker;Carl Theodor Welcker/0.jpeg;Carl Theodor Welcker/0_01.jpg;0.8714863657951355
Carl Theodor Welcker;Carl Theodor Welcker/1.jpeg;Carl Theodor Welcker/1_01.jpg;0.8411017656326294
Carl von Rokitansky;Carl von Rokitansky/0.jpeg;Carl von Rokitansky/0_01.jpg;0.8952555656433105
Carl von Rokitansky;Carl von Rokitansky/1.jpeg;Carl von Rokitansky/1_01.jpg;0.8720661401748657
Carlo Munier;Carlo Munier/0.jpeg;Carlo Munier/0_01.jpg;0.8649174571037292
Carlo Munier;Carlo Munier/1.jpeg;Carlo Munier/1_01.jpg;0.8677862882614136
Carlo Pedrotti;Carlo Pedrotti/0.jpeg;Carlo Pedrotti/0_01.jpg;0.8462820053100586
Carlo Pedrotti;Carlo Pedrotti/1.jpeg;Carlo Pedrotti/1_01.jpg;0.8245113492012024
Carlo Pollonera;Carlo Pollonera/0.jpeg;Carlo Pollonera/0_01.jpg;0.8733789324760437
Carlo Pollonera;Carlo Pollonera/1.jpeg;Carlo Pollonera/1_01.jpg;0.8783461451530457
Carlos Antonio López;Carlos Antonio López/0.jpeg;Carlos Antonio López/0_01.jpg;0.8540447950363159
Carlos Antonio López;Carlos Antonio López/1.jpeg;Carlos Antonio López/1_01.jpg;0.86324542760849
Carlos Antonio López;Carlos Antonio López/2.jpeg;Carlos Antonio López/2_02.jpg;0.8575154542922974
Carlos Antonio López;Carlos Antonio López/3.jpeg;Carlos Antonio López/3_01.jpg;0.8665965795516968
Carlos Antonio López;Carlos Antonio López/4.jpeg;Carlos Antonio López/4_01.jpg;0.8598532676696777
Carlos Cortezo;Carlos Cortezo/0.jpeg;Carlos Cortezo/0_01.jpg;0.8354916572570801
Carlos Cortezo;Carlos Cortezo/1.jpeg;Carlos Cortezo/1_01.jpg;0.8653327822685242
Carlos Durán Cartín;Carlos Durán Cartín/0.jpeg;Carlos Durán Cartín/0_01.jpg;0.8692159056663513
Carlos Durán Cartín;Carlos Durán Cartín/1.jpeg;Carlos Durán Cartín/1_01.jpg;0.9081884622573853
Carlos Maria Elías y de la Quintana;Carlos Maria Elías y de la Quintana/0.jpeg;Carlos Maria Elías y de la Quintana/0_01.jpg;0.856063723564148
Carlos Maria Elías y de la Quintana;Carlos Maria Elías y de la Quintana/1.jpeg;Carlos Maria Elías y de la Quintana/1_01.jpg;0.8540288805961609
